feature,importance
encount,7.403332640990858e-06
prequel,7.395501688629029e-06
read authori,7.393271990217887e-06
stori two,7.390016450902491e-06
seri cant,7.3713958172158975e-06
louder,7.365640177774916e-06
dog one,7.363497438018481e-06
nightmar,7.362951406897741e-06
crowd,7.3506264665038004e-06
athlet,7.349921288675624e-06
horror film,7.344835587671632e-06
doesnt lot,7.342690975157634e-06
grand daughter,7.32607095644451e-06
fit one,7.323703666396278e-06
robot,7.322427277660121e-06
mate,7.322327385790085e-06
im wear,7.319207175319366e-06
hair dog,7.317578867849188e-06
stream,7.316570728974751e-06
non,7.315553570723349e-06
virtual,7.30213652443126e-06
button side,7.301041150427513e-06
shoe littl,7.2956999082609255e-06
tag,7.280228309398654e-06
lunch,7.278732891831958e-06
big hit,7.2785156018502475e-06
plastic handl,7.27415207251073e-06
big im,7.266297529773499e-06
drain,7.260772787196803e-06
recoil,7.258139714094251e-06
time sinc,7.257941375959622e-06
pretti funni,7.253737618243723e-06
cute stori,7.248060388589115e-06
portabl player,7.240830988765486e-06
see come,7.240559876513675e-06
forgiv,7.236587992879866e-06
bright bright,7.233807936220249e-06
interest read,7.225442988178099e-06
great far,7.217851221709691e-06
made lot,7.213985283989871e-06
ago love,7.212276428643466e-06
admir,7.209574790881732e-06
stori tell,7.209159330386615e-06
love shoe,7.2036949341076085e-06
year one,7.199553400934994e-06
color temperatur,7.193383569950638e-06
get start,7.192411457961051e-06
work use,7.186736731744489e-06
keep occupi,7.185891536074005e-06
keep coffe,7.18269316189313e-06
kitchen cabinet,7.1801953751746465e-06
stori go,7.178882145584015e-06
great short,7.176142675016311e-06
bc,7.173222470775813e-06
curtain,7.1679555963136555e-06
buy book,7.167700616670578e-06
gore,7.161935491740793e-06
power suppli,7.15574239518271e-06
lili,7.151803254923502e-06
perfect order,7.150978856654262e-06
recommend producti,7.150285115834634e-06
mp,7.144363897963279e-06
tube,7.144188330383901e-06
littl darker,7.143958807294853e-06
babi girl,7.142713643482699e-06
soft comfi,7.142236326288962e-06
clean use,7.141197579149053e-06
chicago,7.138335524874909e-06
opera,7.136647982270194e-06
play love,7.134731698589831e-06
four year,7.133579535720221e-06
found want,7.124311851013531e-06
ny,7.12336768990091e-06
time ever,7.1157327899681355e-06
shadow,7.114139925526172e-06
one sure,7.112853203331211e-06
use still,7.102629239526907e-06
necklac,7.100968328338154e-06
glad read,7.097385456174699e-06
intent,7.097090661824861e-06
flawlessli,7.096930858080581e-06
feel pillow,7.096461818099052e-06
walk dog,7.09594711942485e-06
play good,7.093464710580056e-06
bit thicker,7.089269568512368e-06
stori first,7.0845562240550024e-06
love buy,7.0822394639857094e-06
coupl extra,7.0790052067639474e-06
two day,7.076932974018126e-06
itthi great,7.0761892954990895e-06
disappoint movi,7.074731738320535e-06
writer look,7.073466768369602e-06
well put,7.072770621985574e-06
go movi,7.065801663313238e-06
trap,7.0651362456131e-06
say much,7.0617319494955925e-06
soft soft,7.061020883022414e-06
moistur,7.057025684282331e-06
senior dog,7.050992061398178e-06
help get,7.04982206785233e-06
husband like,7.049211262665164e-06
work good,7.048896015231175e-06
great one,7.044342440553953e-06
realli bad,7.043779212916234e-06
happi item,7.0392545194778955e-06
belong,7.038874164949759e-06
fixtur,7.032438871587181e-06
older one,7.031609508539497e-06
admit use,7.026354673484106e-06
one light,7.0242189111691975e-06
bought put,7.018233401245081e-06
bean,7.017538944797758e-06
confront,7.016907770555675e-06
tunnel,7.012257610887432e-06
recommend one,7.0099927942611315e-06
self,7.00683147066213e-06
one broke,7.00605527192408e-06
ratchet,7.005661985768925e-06
babi love,7.001834423503449e-06
futur book,7.001259802663293e-06
slice,6.99742997763563e-06
surgeri,6.994750018396172e-06
design good,6.994385682815897e-06
victoria,6.993885155652821e-06
good famili,6.992367828948244e-06
get second,6.991945885810104e-06
timei,6.979914929872797e-06
book everyon,6.9789926988338014e-06
reinforc,6.978561475446054e-06
would give,6.975159549996992e-06
movi much,6.97293962312774e-06
also bit,6.9722889777873225e-06
young man,6.971909206420159e-06
includ instruct,6.97121313279493e-06
one seem,6.970779902088915e-06
everywher,6.9702188342148195e-06
ever purchas,6.9648974049148594e-06
time period,6.963649702448876e-06
use new,6.9630682877888834e-06
movi whole,6.960563505020406e-06
came back,6.955396048923513e-06
isnt much,6.9552710940946946e-06
far best,6.954424991730576e-06
crimin,6.942977496950484e-06
rivet,6.937402233765135e-06
book short,6.933553017940055e-06
would fine,6.930537491210805e-06
one disappoint,6.930293019655207e-06
like fit,6.92480332899913e-06
ie,6.922955679454408e-06
time play,6.917953052648312e-06
havent read,6.914921302249653e-06
stori also,6.910631424124206e-06
come apart,6.909960393071451e-06
play well,6.908344887941586e-06
row,6.907528185111323e-06
long long,6.903151843426577e-06
quicker,6.9018015722749595e-06
done well,6.901398061850843e-06
differ color,6.901050665850217e-06
yesterday,6.899606658838794e-06
chees,6.8993576579068915e-06
rub,6.897330363634581e-06
set nice,6.896596441143393e-06
southern,6.894421885791795e-06
meh,6.893934294496503e-06
end buy,6.890076969047133e-06
randomli,6.887984744318538e-06
fact main,6.882492244693656e-06
circumst,6.8804290846967204e-06
product perfect,6.880015683017132e-06
way peopl,6.877945958380323e-06
colleg student,6.871884113879307e-06
im profession,6.871555621550904e-06
yet anoth,6.8705012401902325e-06
outfit,6.86748046421652e-06
seri ive,6.863998179653516e-06
seri enjoy,6.8626825225219445e-06
coordin,6.856681347677753e-06
ugh,6.855240811468269e-06
redeem,6.85102264554208e-06
influenc,6.850033021644531e-06
evil,6.848050733632504e-06
dine room,6.845800907104893e-06
stori author,6.844487246785244e-06
would tri,6.840635618135867e-06
edc,6.837974615835948e-06
hold water,6.831803904714785e-06
expect problem,6.83111472099917e-06
part bit,6.824544018227836e-06
precis,6.822827009653438e-06
time two,6.817299099031654e-06
request,6.80749050549006e-06
rabbit,6.806279818038932e-06
piec fit,6.803031951393212e-06
breed,6.7981436459398525e-06
seri hope,6.792664374191719e-06
less expens,6.789570161166187e-06
keep track,6.787857305468643e-06
fine also,6.786844449816996e-06
pair pair,6.7865519880349506e-06
great bag,6.786482923691557e-06
get tire,6.782187138990849e-06
voic,6.778716224132319e-06
happi fit,6.7743744719789974e-06
price highli,6.7729745779648576e-06
poorli,6.7712989655353e-06
time tell,6.766419964331175e-06
work im,6.76259391456717e-06
use plastic,6.762003690205794e-06
one problem,6.7599566367065274e-06
booki realli,6.757286747391741e-06
piec set,6.756249014061238e-06
manufactur,6.755989159910037e-06
one long,6.753853128801747e-06
creatur,6.745938973013319e-06
much read,6.7452087238043296e-06
termin,6.74246342728511e-06
want nice,6.738625287067104e-06
hold cloth,6.7384461996763585e-06
guinea,6.734105708034639e-06
decid go,6.731951988284446e-06
got small,6.729471757214808e-06
stori wonder,6.7245347476005875e-06
pick book,6.720811650768968e-06
invest,6.715178675677087e-06
snug fit,6.712969052486686e-06
raw,6.712270608210403e-06
sampl,6.710180147569076e-06
even know,6.70829840331694e-06
nice use,6.70241998363502e-06
secondari charact,6.6982026939661495e-06
function well,6.695968269984645e-06
colleg,6.694505481195205e-06
would watch,6.692741138176857e-06
cant find,6.6907205644249e-06
wonder read,6.687082209147135e-06
happi im,6.686236059565772e-06
mug,6.685415116964004e-06
couldnt wait,6.6761393875464355e-06
lil,6.6714825559234e-06
diaper,6.6628063418478825e-06
much longer,6.655974862851326e-06
seven,6.654987616434555e-06
frank,6.653665264632594e-06
stop read,6.65322363966449e-06
motiv,6.6525711788755685e-06
line would,6.6464673775190545e-06
movi year,6.644736778461605e-06
studi,6.6446395343676025e-06
sinc got,6.641469790564518e-06
size easi,6.638797873299404e-06
believ write,6.635677798895903e-06
time long,6.631537551854272e-06
realli hing,6.630459035329537e-06
purchas highli,6.628170660506481e-06
cope,6.62635780527626e-06
price two,6.624518913158494e-06
tool small,6.620717084183493e-06
comparison,6.620300491848579e-06
like get,6.61690409101134e-06
easi take,6.616633632457376e-06
someth like,6.614525647698314e-06
abl wear,6.6141962449856216e-06
one anoth,6.6125548336233535e-06
adequ,6.6082007195691785e-06
one comfort,6.606234604700296e-06
love thing,6.602591692241459e-06
instal work,6.597132889927657e-06
case nice,6.5951494657421024e-06
softer,6.583861738337469e-06
back larg,6.580993214599248e-06
sued,6.580715760518072e-06
thin enough,6.577664069101404e-06
root,6.5711049268321175e-06
great plot,6.570900083127289e-06
book free,6.56721251036595e-06
bicycl,6.5613459784176236e-06
activ dog,6.560134849348298e-06
singl piec,6.557603730020154e-06
differ type,6.55341243726268e-06
south,6.551570595799792e-06
one end,6.5445156815633695e-06
tool tool,6.544117697279493e-06
happi end,6.543563788508926e-06
damn,6.540637283425245e-06
price happi,6.539848538881046e-06
great feel,6.537548924837154e-06
solid wood,6.537429049762957e-06
expect im,6.535981062280808e-06
didnt even,6.535614909618395e-06
againveri,6.535397511142351e-06
learn tool,6.53397697818489e-06
easi adjust,6.533494162879063e-06
slot,6.532937801590053e-06
confess,6.5323305425947765e-06
amazon prime,6.531516676300308e-06
time clean,6.530384685245586e-06
star im,6.528735295444946e-06
whole time,6.524430162900604e-06
firmli,6.523166944975361e-06
instruct say,6.519366436370153e-06
action moviesi,6.51708742943491e-06
nice shoe,6.516818828184738e-06
constant,6.512550003327886e-06
like tri,6.511904096495865e-06
golden retriev,6.503513357791328e-06
play kid,6.501369348465781e-06
frustrat,6.5003112124762035e-06
th birthday,6.4987753892044576e-06
strategi,6.495803535550738e-06
take box,6.492505186582699e-06
im way,6.49172113374006e-06
comfort im,6.489430872421371e-06
let know,6.478868486225796e-06
product happi,6.478824358825149e-06
jane,6.478535373964207e-06
wrinkl,6.478092225861024e-06
fit im,6.477835098735545e-06
last page,6.477609225053864e-06
sever month,6.472321832269364e-06
love idea,6.466789717420535e-06
pretti disappoint,6.466725366086057e-06
good typo,6.465841212626464e-06
order son,6.465271521239673e-06
commerci,6.4604408061722205e-06
gritti,6.459074884437514e-06
rest seri,6.456484554366973e-06
rate star,6.452719154441299e-06
againgreat product,6.450322629018054e-06
team,6.444532521746471e-06
motorcycl,6.444238866125455e-06
fastpac,6.440762299514224e-06
butterfli,6.440392984662273e-06
love photo,6.437799465704791e-06
previous,6.43762827528377e-06
stori peopl,6.437513596067835e-06
front shoe,6.428013989616458e-06
new home,6.427966027547914e-06
im give,6.427097137974868e-06
recommend buy,6.424280256889596e-06
like histor,6.41706753594417e-06
theyd,6.408230819151857e-06
bit bore,6.404010667295899e-06
qualiti sound,6.399653633901135e-06
carabin,6.3984010790359386e-06
church,6.398205416768273e-06
toni,6.396661436098715e-06
need anoth,6.395362609124144e-06
granddaught love,6.392408507264793e-06
author stori,6.391690778329337e-06
christma present,6.390692693564519e-06
get back,6.38652402795365e-06
would help,6.383735861856728e-06
maintain,6.382189314403625e-06
everybodi,6.38131537790574e-06
use last,6.380082031249964e-06
could give,6.378957197172105e-06
disast,6.378215850807456e-06
ceram,6.370280265536777e-06
handlebar,6.369312646768463e-06
speaker small,6.367947769851227e-06
gb,6.367414709901933e-06
sleek,6.366082226080715e-06
adopt,6.363311196427229e-06
larg well,6.359980811472495e-06
book mani,6.358746813701989e-06
feel solid,6.357795387888088e-06
item arriv,6.3567458903346024e-06
realli excit,6.356324748035206e-06
movi cant,6.355489768601907e-06
compass,6.354439872066165e-06
wear work,6.353497870479257e-06
book still,6.353077813206931e-06
end day,6.351612401408404e-06
see next,6.34847506060359e-06
mb,6.348029729384727e-06
flash drive,6.342021978535087e-06
tub,6.338992340162029e-06
ive look,6.337220929082564e-06
know exactli,6.3338880862371055e-06
devout christian,6.33239872381845e-06
music color,6.329542992037643e-06
small hand,6.328322268443432e-06
week still,6.325062710614006e-06
diseas,6.322144229671202e-06
robert book,6.317599554017915e-06
reel,6.316235406692877e-06
bit much,6.315208281222857e-06
push button,6.3124002972121585e-06
style charact,6.310993901882922e-06
prais,6.308764394955873e-06
like keep,6.306960850291015e-06
director,6.3043904083789965e-06
differ size,6.301867483234459e-06
product keep,6.30015658176319e-06
bad movi,6.298534130109072e-06
timei bought,6.29659832089838e-06
get realli,6.28772909966853e-06
buy someth,6.287488109031679e-06
would also,6.28440829295584e-06
per,6.2826361197125496e-06
clear easi,6.282452628911521e-06
one got,6.276702456462031e-06
hope continu,6.2762229475973645e-06
would happen,6.270700634946288e-06
flavor,6.268919081577928e-06
bose,6.2598965868903605e-06
receiv copi,6.258607577665781e-06
tongu,6.2578603247775715e-06
larg size,6.255947614945306e-06
differ style,6.2552007687205575e-06
movi glad,6.255114223304598e-06
thru,6.254385353021009e-06
mani way,6.2541268208066204e-06
suffici,6.25151927892176e-06
edit,6.24912323873148e-06
wear im,6.245747482045576e-06
didnt mind,6.245092107671421e-06
make differ,6.243719984451935e-06
beauti written,6.2426821597414526e-06
way like,6.242428514950545e-06
invit,6.2407960208520635e-06
small side,6.2387393915362484e-06
cat picki,6.238711793207013e-06
get dog,6.2375797423625545e-06
presid,6.237098160493636e-06
love size,6.236039256742638e-06
week work,6.231968443879072e-06
gpu,6.231445372435649e-06
nation,6.23043350949289e-06
lip,6.2259371575946315e-06
definit book,6.221508341158444e-06
love well,6.220421758671947e-06
degre,6.219679044928512e-06
rape,6.2184143269188505e-06
crank,6.218177414131341e-06
faulti,6.217546760642627e-06
pill,6.216776685512403e-06
like work,6.216768627250385e-06
histori book,6.214215068371233e-06
get new,6.205176369929281e-06
recent bought,6.202963447437246e-06
size chart,6.2011281856952835e-06
nicer,6.200600659308881e-06
buy price,6.1993607051227355e-06
good actor,6.198738722345918e-06
husband wear,6.197443461208544e-06
credit card,6.196317873543102e-06
clean well,6.181767482313165e-06
extra money,6.1771104980428305e-06
two set,6.1700660103129005e-06
purchas item,6.165634194659747e-06
light year,6.162522433211466e-06
feel better,6.162518081118991e-06
econom,6.161213178008505e-06
littl old,6.158434923207483e-06
dressi,6.158139570810074e-06
pair headphon,6.155466241904505e-06
meet man,6.154724439954286e-06
failur,6.154149450417123e-06
act like,6.15303062034065e-06
nativ,6.151100650509707e-06
great order,6.150967461795913e-06
glue,6.150178376849286e-06
aka,6.1478713189316596e-06
get end,6.14162931175499e-06
mixer,6.137264878441627e-06
author work,6.136906661051557e-06
california,6.135027071317392e-06
sure ill,6.133479215461191e-06
made good,6.132078210137109e-06
strong smell,6.1296734906565066e-06
enough good,6.129480469643494e-06
action love,6.129021601242021e-06
gem,6.1288028883507275e-06
purchas replac,6.128338206038552e-06
send,6.1235458611361344e-06
feel realli,6.1196344795887794e-06
netgalley,6.119135506465099e-06
thing great,6.118805400725374e-06
enjoy whole,6.1187594234988936e-06
work love,6.115808322729976e-06
shoe slightli,6.1154564482987076e-06
nice materi,6.111426420915704e-06
perfect need,6.104322632322336e-06
alli,6.101352192859937e-06
dont buy,6.101242566017409e-06
warmer,6.099287171278169e-06
larg chest,6.09895103169522e-06
anticip,6.097595768334289e-06
light use,6.0974126291591e-06
stem,6.089696116274368e-06
come back,6.085561190570021e-06
book definit,6.083638094367671e-06
watch sever,6.083324937305668e-06
well good,6.0817471415705906e-06
next booki,6.079355483985544e-06
judg,6.0789779897593475e-06
pee,6.078883378268885e-06
year pleas,6.078663340360904e-06
recommend seri,6.075138852202383e-06
crash,6.074558751614431e-06
